Departamento,Año,Mes,Consumo (m³),Temperatura promedio mensual (°C),Número de ocupantes,Superficie (m²),Piso,Estado de mantenimiento,Costo (BOB)
C05,2015,1,37.23,-0.38,2,103,0,Bueno,22.34
C05,2015,2,33.35,1.01,2,103,0,Bueno,20.01
C05,2015,3,32.15,11.95,2,103,0,Bueno,19.29
C05,2015,4,21.61,21.94,2,103,0,Bueno,12.97
C05,2015,5,31.36,7.36,2,103,0,Bueno,18.81
C05,2015,6,37.43,0.82,2,103,0,Bueno,22.46
C05,2015,7,24.05,19.91,2,103,0,Bueno,14.43
C05,2015,8,22.8,29.06,2,103,0,Bueno,13.68
C05,2015,9,26.67,19.25,2,103,0,Bueno,16.0
C05,2015,10,33.54,0.37,2,103,0,Bueno,20.12
C05,2015,11,35.98,-3.56,2,103,0,Bueno,21.59
C05,2015,12,34.15,-0.57,2,103,0,Bueno,20.49
C05,2016,1,34.95,1.46,2,103,0,Bueno,20.97
C05,2016,2,36.09,-3.79,2,103,0,Bueno,21.66
C05,2016,3,31.02,7.03,2,103,0,Bueno,18.61
C05,2016,4,26.33,13.9,2,103,0,Bueno,15.8
C05,2016,5,35.05,5.55,2,103,0,Bueno,21.03
C05,2016,6,30.72,9.16,2,103,0,Bueno,18.43
C05,2016,7,35.0,0.09,2,103,0,Bueno,21.0
C05,2016,8,29.22,6.21,2,103,0,Bueno,17.53
C05,2016,9,27.73,20.85,2,103,0,Bueno,16.64
C05,2016,10,33.24,6.59,2,103,0,Bueno,19.94
C05,2016,11,28.25,11.59,2,103,0,Bueno,16.95
C05,2016,12,24.16,28.04,2,103,0,Bueno,14.5
C05,2017,1,25.64,15.08,2,103,0,Bueno,15.39
C05,2017,2,30.35,14.78,2,103,0,Bueno,18.21
C05,2017,3,31.2,10.47,2,103,0,Bueno,18.72
C05,2017,4,27.4,20.61,2,103,0,Bueno,16.44
C05,2017,5,35.67,-0.12,2,103,0,Bueno,21.4
C05,2017,6,31.82,5.78,2,103,0,Bueno,19.09
C05,2017,7,22.76,24.43,2,103,0,Bueno,13.66
C05,2017,8,33.51,-1.76,2,103,0,Bueno,20.11
C05,2017,9,27.08,17.45,2,103,0,Bueno,16.25
C05,2017,10,36.53,2.78,2,103,0,Bueno,21.92
C05,2017,11,30.07,4.73,2,103,0,Bueno,18.04
C05,2017,12,28.05,13.84,2,103,0,Bueno,16.83
C05,2018,1,23.57,18.5,2,103,0,Bueno,14.14
C05,2018,2,27.01,12.91,2,103,0,Bueno,16.21
C05,2018,3,32.87,6.12,2,103,0,Bueno,19.72
C05,2018,4,23.74,28.02,2,103,0,Bueno,14.24
C05,2018,5,29.37,7.64,2,103,0,Bueno,17.62
C05,2018,6,22.08,24.88,2,103,0,Bueno,13.25
C05,2018,7,29.98,8.05,2,103,0,Bueno,17.99
C05,2018,8,34.52,7.3,2,103,0,Bueno,20.71
C05,2018,9,20.03,25.6,2,103,0,Bueno,12.02
C05,2018,10,24.73,20.47,2,103,0,Bueno,14.84
C05,2018,11,22.25,29.74,2,103,0,Bueno,13.35
C05,2018,12,34.58,5.1,2,103,0,Bueno,20.75
C05,2019,1,20.36,28.96,2,103,0,Bueno,12.22
C05,2019,2,19.95,26.38,2,103,0,Bueno,11.97
C05,2019,3,25.04,15.55,2,103,0,Bueno,15.02
C05,2019,4,34.01,2.27,2,103,0,Bueno,20.41
C05,2019,5,25.54,25.36,2,103,0,Bueno,15.32
C05,2019,6,39.4,-2.69,2,103,0,Bueno,23.64
C05,2019,7,22.1,21.46,2,103,0,Bueno,13.26
C05,2019,8,33.12,9.33,2,103,0,Bueno,19.87
C05,2019,9,30.88,9.51,2,103,0,Bueno,18.53
C05,2019,10,26.9,19.86,2,103,0,Bueno,16.14
C05,2019,11,33.52,-0.21,2,103,0,Bueno,20.11
C05,2019,12,31.44,8.36,2,103,0,Bueno,18.87
C05,2020,1,39.02,-3.52,2,103,0,Bueno,23.41
C05,2020,2,22.02,24.21,2,103,0,Bueno,13.21
C05,2020,3,27.79,14.57,2,103,0,Bueno,16.68
C05,2020,4,34.34,-4.06,2,103,0,Bueno,20.61
C05,2020,5,35.94,4.19,2,103,0,Bueno,21.56
C05,2020,6,23.04,24.2,2,103,0,Bueno,13.82
C05,2020,7,28.71,17.88,2,103,0,Bueno,17.23
C05,2020,8,30.45,9.6,2,103,0,Bueno,18.27
C05,2020,9,24.23,19.07,2,103,0,Bueno,14.54
C05,2020,10,34.37,-0.82,2,103,0,Bueno,20.62
C05,2020,11,17.8,29.8,2,103,0,Bueno,10.68
C05,2020,12,25.24,21.09,2,103,0,Bueno,15.14
C05,2021,1,30.11,14.8,2,103,0,Bueno,18.07
C05,2021,2,26.67,16.98,2,103,0,Bueno,16.0
C05,2021,3,23.37,19.3,2,103,0,Bueno,14.02
C05,2021,4,29.28,12.94,2,103,0,Bueno,17.57
C05,2021,5,20.98,24.58,2,103,0,Bueno,12.59
C05,2021,6,35.69,-2.95,2,103,0,Bueno,21.42
C05,2021,7,20.24,25.74,2,103,0,Bueno,12.15
C05,2021,8,33.58,0.72,2,103,0,Bueno,20.15
C05,2021,9,32.93,9.68,2,103,0,Bueno,19.76
C05,2021,10,30.31,7.46,2,103,0,Bueno,18.19
C05,2021,11,31.15,13.54,2,103,0,Bueno,18.69
C05,2021,12,30.41,12.99,2,103,0,Bueno,18.24
C05,2022,1,32.16,1.41,2,103,0,Bueno,19.3
C05,2022,2,24.89,21.34,2,103,0,Bueno,14.93
C05,2022,3,24.49,25.54,2,103,0,Bueno,14.7
C05,2022,4,24.62,18.97,2,103,0,Bueno,14.77
C05,2022,5,26.93,18.99,2,103,0,Bueno,16.16
C05,2022,6,36.6,-1.65,2,103,0,Bueno,21.96
C05,2022,7,20.47,23.82,2,103,0,Bueno,12.28
C05,2022,8,27.97,13.14,2,103,0,Bueno,16.78
C05,2022,9,28.36,11.97,2,103,0,Bueno,17.01
C05,2022,10,19.48,26.88,2,103,0,Bueno,11.69
C05,2022,11,33.42,0.41,2,103,0,Bueno,20.05
C05,2022,12,36.89,1.59,2,103,0,Bueno,22.13
C05,2023,1,29.05,16.47,2,103,0,Bueno,17.43
C05,2023,2,28.79,13.4,2,103,0,Bueno,17.28
C05,2023,3,29.69,14.29,2,103,0,Bueno,17.82
C05,2023,4,35.57,-1.01,2,103,0,Bueno,21.34
C05,2023,5,38.38,-2.33,2,103,0,Bueno,23.03
C05,2023,6,21.52,27.32,2,103,0,Bueno,12.91
C05,2023,7,31.52,5.91,2,103,0,Bueno,18.91
C05,2023,8,25.84,23.6,2,103,0,Bueno,15.5
C05,2023,9,28.92,15.92,2,103,0,Bueno,17.35
C05,2023,10,33.07,6.97,2,103,0,Bueno,19.84
C05,2023,11,39.18,-3.99,2,103,0,Bueno,23.51
C05,2023,12,36.05,2.78,2,103,0,Bueno,21.63
C06,2014,1,26.18,5.76,2,58,0,Malo,15.71
C06,2014,2,15.68,29.34,2,58,0,Malo,9.41
C06,2014,3,17.62,21.71,2,58,0,Malo,10.57
C06,2014,4,32.88,-4.34,2,58,0,Malo,19.73
C06,2014,5,23.93,10.09,2,58,0,Malo,14.36
C06,2014,6,33.68,-3.85,2,58,0,Malo,20.21
C06,2014,7,22.73,15.76,2,58,0,Malo,13.64
C06,2014,8,14.66,26.8,2,58,0,Malo,8.8
C06,2014,9,25.08,5.56,2,58,0,Malo,15.05
C06,2014,10,29.35,-1.62,2,58,0,Malo,17.61
C06,2014,11,23.29,16.06,2,58,0,Malo,13.98
C06,2014,12,30.82,2.0,2,58,0,Malo,18.49
C06,2015,1,30.66,-3.98,2,58,0,Malo,18.4
C06,2015,2,18.91,21.12,2,58,0,Malo,11.34
C06,2015,3,22.27,15.29,2,58,0,Malo,13.36
C06,2015,4,20.02,24.93,2,58,0,Malo,12.01
C06,2015,5,22.6,16.45,2,58,0,Malo,13.56
C06,2015,6,34.02,-2.61,2,58,0,Malo,20.41
C06,2015,7,20.12,21.71,2,58,0,Malo,12.07
C06,2015,8,23.56,20.05,2,58,0,Malo,14.14
C06,2015,9,31.82,1.01,2,58,0,Malo,19.09
C06,2015,10,34.58,-4.85,2,58,0,Malo,20.75
C06,2015,11,19.65,27.35,2,58,0,Malo,11.79
C06,2015,12,18.25,24.8,2,58,0,Malo,10.95
C06,2016,1,19.19,19.43,2,58,0,Malo,11.52
C06,2016,2,19.16,18.57,2,58,0,Malo,11.49
C06,2016,3,21.58,24.22,2,58,0,Malo,12.95
C06,2016,4,25.96,9.84,2,58,0,Malo,15.58
C06,2016,5,27.74,9.27,2,58,0,Malo,16.64
C06,2016,6,27.6,6.0,2,58,0,Malo,16.56
C06,2016,7,24.18,13.19,2,58,0,Malo,14.51
C06,2016,8,25.71,7.64,2,58,0,Malo,15.42
C06,2016,9,18.16,20.27,2,58,0,Malo,10.89
C06,2016,10,23.97,12.28,2,58,0,Malo,14.38
C06,2016,11,26.72,10.99,2,58,0,Malo,16.03
C06,2016,12,23.32,19.05,2,58,0,Malo,13.99
C06,2017,1,28.79,2.91,2,58,0,Malo,17.27
C06,2017,2,15.63,29.47,2,58,0,Malo,9.38
C06,2017,3,20.67,24.99,2,58,0,Malo,12.4
C06,2017,4,21.89,23.09,2,58,0,Malo,13.14
C06,2017,5,23.95,7.86,2,58,0,Malo,14.37
C06,2017,6,22.53,18.6,2,58,0,Malo,13.52
C06,2017,7,26.5,8.87,2,58,0,Malo,15.9
C06,2017,8,19.18,18.68,2,58,0,Malo,11.51
C06,2017,9,27.56,8.82,2,58,0,Malo,16.54
C06,2017,10,17.64,29.21,2,58,0,Malo,10.58
C06,2017,11,15.69,26.23,2,58,0,Malo,9.42
C06,2017,12,25.13,7.73,2,58,0,Malo,15.08
C06,2018,1,31.86,2.01,2,58,0,Malo,19.12
C06,2018,2,24.62,9.15,2,58,0,Malo,14.77
C06,2018,3,25.86,9.86,2,58,0,Malo,15.52
C06,2018,4,21.51,21.77,2,58,0,Malo,12.91
C06,2018,5,24.45,15.78,2,58,0,Malo,14.67
C06,2018,6,21.94,23.03,2,58,0,Malo,13.17
C06,2018,7,28.07,7.46,2,58,0,Malo,16.84
C06,2018,8,19.6,28.25,2,58,0,Malo,11.76
C06,2018,9,22.23,12.9,2,58,0,Malo,13.34
C06,2018,10,23.08,10.91,2,58,0,Malo,13.85
C06,2018,11,23.12,12.13,2,58,0,Malo,13.87
C06,2018,12,13.99,27.98,2,58,0,Malo,8.39
C06,2019,1,22.37,20.82,2,58,0,Malo,13.42
C06,2019,2,21.74,12.43,2,58,0,Malo,13.05
C06,2019,3,30.79,1.27,2,58,0,Malo,18.48
C06,2019,4,26.39,6.44,2,58,0,Malo,15.84
C06,2019,5,23.95,16.81,2,58,0,Malo,14.37
C06,2019,6,21.85,18.14,2,58,0,Malo,13.11
C06,2019,7,24.48,12.23,2,58,0,Malo,14.69
C06,2019,8,28.15,5.27,2,58,0,Malo,16.89
C06,2019,9,24.72,12.67,2,58,0,Malo,14.83
C06,2019,10,19.38,23.33,2,58,0,Malo,11.63
C06,2019,11,34.57,-4.38,2,58,0,Malo,20.74
C06,2019,12,18.24,29.67,2,58,0,Malo,10.95
C06,2020,1,30.92,-0.83,2,58,0,Malo,18.55
C06,2020,2,18.03,24.85,2,58,0,Malo,10.82
C06,2020,3,30.73,-3.74,2,58,0,Malo,18.44
C06,2020,4,23.44,18.08,2,58,0,Malo,14.06
C06,2020,5,15.8,25.96,2,58,0,Malo,9.48
C06,2020,6,24.64,10.07,2,58,0,Malo,14.78
C06,2020,7,28.08,8.62,2,58,0,Malo,16.85
C06,2020,8,23.29,14.91,2,58,0,Malo,13.97
C06,2020,9,23.85,14.38,2,58,0,Malo,14.31
C06,2020,10,25.45,11.44,2,58,0,Malo,15.27
C06,2020,11,27.9,0.47,2,58,0,Malo,16.74
C06,2020,12,29.24,4.22,2,58,0,Malo,17.54
C06,2021,1,27.75,8.22,2,58,0,Malo,16.65
C06,2021,2,18.59,21.83,2,58,0,Malo,11.16
C06,2021,3,32.77,-2.85,2,58,0,Malo,19.66
C06,2021,4,30.25,-0.51,2,58,0,Malo,18.15
C06,2021,5,19.64,23.33,2,58,0,Malo,11.78
C06,2021,6,20.66,21.78,2,58,0,Malo,12.4
C06,2021,7,26.21,8.32,2,58,0,Malo,15.73
C06,2021,8,15.41,29.72,2,58,0,Malo,9.25
C06,2021,9,30.78,-3.02,2,58,0,Malo,18.47
C06,2021,10,28.07,3.21,2,58,0,Malo,16.84
C06,2021,11,32.94,-2.03,2,58,0,Malo,19.76
C06,2021,12,15.78,25.41,2,58,0,Malo,9.47
C06,2022,1,30.56,0.94,2,58,0,Malo,18.34
C06,2022,2,33.59,-3.69,2,58,0,Malo,20.16
C06,2022,3,26.0,9.79,2,58,0,Malo,15.6
C06,2022,4,23.05,9.74,2,58,0,Malo,13.83
C06,2022,5,22.21,11.44,2,58,0,Malo,13.33
C06,2022,6,28.18,6.08,2,58,0,Malo,16.91
C06,2022,7,25.24,6.28,2,58,0,Malo,15.15
C06,2022,8,25.9,12.09,2,58,0,Malo,15.54
C06,2022,9,29.68,2.21,2,58,0,Malo,17.81
C06,2022,10,20.1,23.4,2,58,0,Malo,12.06
C06,2022,11,29.18,0.83,2,58,0,Malo,17.51
C06,2022,12,14.55,28.93,2,58,0,Malo,8.73
C06,2023,1,25.02,17.24,2,58,0,Malo,15.01
C06,2023,2,34.08,-2.36,2,58,0,Malo,20.45
C06,2023,3,28.14,2.49,2,58,0,Malo,16.89
C06,2023,4,28.54,5.41,2,58,0,Malo,17.12
C06,2023,5,19.97,23.16,2,58,0,Malo,11.98
C06,2023,6,17.84,28.53,2,58,0,Malo,10.71
C06,2023,7,23.73,15.24,2,58,0,Malo,14.24
C06,2023,8,28.91,4.57,2,58,0,Malo,17.35
C06,2023,9,23.57,13.59,2,58,0,Malo,14.14
C06,2023,10,24.68,7.16,2,58,0,Malo,14.81
C06,2023,11,18.91,23.83,2,58,0,Malo,11.35
C06,2023,12,29.03,5.5,2,58,0,Malo,17.42
C07,2014,1,39.21,9.08,4,80,0,Bueno,23.53
C07,2014,2,39.15,10.86,4,80,0,Bueno,23.49
C07,2014,3,39.45,1.32,4,80,0,Bueno,23.67
C07,2014,4,35.37,19.62,4,80,0,Bueno,21.22
C07,2014,5,33.68,15.19,4,80,0,Bueno,20.21
C07,2014,6,30.12,28.67,4,80,0,Bueno,18.07
C07,2014,7,39.95,11.36,4,80,0,Bueno,23.97
C07,2014,8,36.86,13.65,4,80,0,Bueno,22.12
C07,2014,9,31.64,21.92,4,80,0,Bueno,18.99
C07,2014,10,36.35,14.81,4,80,0,Bueno,21.81
C07,2014,11,35.55,13.28,4,80,0,Bueno,21.33
C07,2014,12,40.82,0.17,4,80,0,Bueno,24.49
C07,2015,1,32.31,18.99,4,80,0,Bueno,19.39
C07,2015,2,36.79,10.24,4,80,0,Bueno,22.08
C07,2015,3,28.36,24.06,4,80,0,Bueno,17.01
C07,2015,4,41.41,2.12,4,80,0,Bueno,24.85
C07,2015,5,31.96,23.83,4,80,0,Bueno,19.18
C07,2015,6,41.62,3.98,4,80,0,Bueno,24.97
C07,2015,7,36.08,9.21,4,80,0,Bueno,21.65
C07,2015,8,40.61,1.72,4,80,0,Bueno,24.37
C07,2015,9,30.81,23.95,4,80,0,Bueno,18.49
C07,2015,10,35.32,14.59,4,80,0,Bueno,21.19
C07,2015,11,31.4,17.64,4,80,0,Bueno,18.84
C07,2015,12,40.53,0.58,4,80,0,Bueno,24.32
C07,2016,1,42.8,4.04,4,80,0,Bueno,25.68
C07,2016,2,32.03,18.05,4,80,0,Bueno,19.22
C07,2016,3,33.36,24.84,4,80,0,Bueno,20.02
C07,2016,4,34.12,12.0,4,80,0,Bueno,20.47
C07,2016,5,27.96,25.09,4,80,0,Bueno,16.78
C07,2016,6,37.18,16.06,4,80,0,Bueno,22.31
C07,2016,7,29.18,26.52,4,80,0,Bueno,17.51
C07,2016,8,40.08,7.72,4,80,0,Bueno,24.05
C07,2016,9,46.58,-1.84,4,80,0,Bueno,27.95
C07,2016,10,30.67,20.35,4,80,0,Bueno,18.4
C07,2016,11,44.95,-1.08,4,80,0,Bueno,26.97
C07,2016,12,29.31,27.65,4,80,0,Bueno,17.58
C07,2017,1,33.69,24.01,4,80,0,Bueno,20.21
C07,2017,2,27.71,27.6,4,80,0,Bueno,16.63
C07,2017,3,28.45,25.96,4,80,0,Bueno,17.07
C07,2017,4,45.2,-0.72,4,80,0,Bueno,27.12
C07,2017,5,40.24,6.53,4,80,0,Bueno,24.15
C07,2017,6,40.17,8.65,4,80,0,Bueno,24.1
C07,2017,7,40.91,3.26,4,80,0,Bueno,24.54
C07,2017,8,41.03,0.05,4,80,0,Bueno,24.62
C07,2017,9,28.16,28.95,4,80,0,Bueno,16.9
C07,2017,10,41.59,3.9,4,80,0,Bueno,24.95
C07,2017,11,36.17,12.16,4,80,0,Bueno,21.7
C07,2017,12,27.8,28.2,4,80,0,Bueno,16.68
C07,2018,1,39.18,9.83,4,80,0,Bueno,23.51
C07,2018,2,30.92,28.72,4,80,0,Bueno,18.55
C07,2018,3,28.28,27.79,4,80,0,Bueno,16.97
C07,2018,4,34.9,20.05,4,80,0,Bueno,20.94
C07,2018,5,47.93,-4.26,4,80,0,Bueno,28.76
C07,2018,6,36.95,16.2,4,80,0,Bueno,22.17
C07,2018,7,36.56,18.18,4,80,0,Bueno,21.93
C07,2018,8,35.15,19.17,4,80,0,Bueno,21.09
C07,2018,9,41.62,3.39,4,80,0,Bueno,24.97
C07,2018,10,42.84,5.82,4,80,0,Bueno,25.7
C07,2018,11,41.02,7.7,4,80,0,Bueno,24.61
C07,2018,12,45.57,-0.73,4,80,0,Bueno,27.34
C07,2019,1,29.82,25.02,4,80,0,Bueno,17.89
C07,2019,2,28.94,26.84,4,80,0,Bueno,17.36
C07,2019,3,26.92,29.23,4,80,0,Bueno,16.15
C07,2019,4,45.86,-1.84,4,80,0,Bueno,27.51
C07,2019,5,39.64,3.24,4,80,0,Bueno,23.79
C07,2019,6,32.42,26.16,4,80,0,Bueno,19.45
C07,2019,7,36.73,17.1,4,80,0,Bueno,22.04
C07,2019,8,31.52,21.84,4,80,0,Bueno,18.91
C07,2019,9,47.11,-3.81,4,80,0,Bueno,28.26
C07,2019,10,33.74,23.81,4,80,0,Bueno,20.24
C07,2019,11,36.73,11.49,4,80,0,Bueno,22.04
C07,2019,12,32.08,24.44,4,80,0,Bueno,19.25
C07,2020,1,32.08,25.69,4,80,0,Bueno,19.25
C07,2020,2,32.26,23.85,4,80,0,Bueno,19.36
C07,2020,3,35.75,12.72,4,80,0,Bueno,21.45
C07,2020,4,36.84,16.07,4,80,0,Bueno,22.11
C07,2020,5,32.31,20.82,4,80,0,Bueno,19.38
C07,2020,6,42.33,-4.04,4,80,0,Bueno,25.4
C07,2020,7,35.05,17.46,4,80,0,Bueno,21.03
C07,2020,8,29.47,22.69,4,80,0,Bueno,17.68
C07,2020,9,39.26,9.02,4,80,0,Bueno,23.55
C07,2020,10,37.5,5.98,4,80,0,Bueno,22.5
C07,2020,11,42.84,0.52,4,80,0,Bueno,25.7
C07,2020,12,30.51,28.94,4,80,0,Bueno,18.31
C07,2021,1,34.23,21.71,4,80,0,Bueno,20.54
C07,2021,2,35.26,19.0,4,80,0,Bueno,21.15
C07,2021,3,39.78,6.18,4,80,0,Bueno,23.87
C07,2021,4,31.2,20.73,4,80,0,Bueno,18.72
C07,2021,5,35.43,19.06,4,80,0,Bueno,21.26
C07,2021,6,29.7,22.98,4,80,0,Bueno,17.82
C07,2021,7,36.34,9.51,4,80,0,Bueno,21.8
C07,2021,8,32.83,25.67,4,80,0,Bueno,19.7
C07,2021,9,28.37,25.95,4,80,0,Bueno,17.02
C07,2021,10,31.45,28.18,4,80,0,Bueno,18.87
C07,2021,11,34.94,17.65,4,80,0,Bueno,20.96
C07,2021,12,32.47,26.74,4,80,0,Bueno,19.48
C07,2022,1,43.24,1.94,4,80,0,Bueno,25.94
C07,2022,2,41.95,0.91,4,80,0,Bueno,25.17
C07,2022,3,36.56,10.01,4,80,0,Bueno,21.93
C07,2022,4,43.15,-1.88,4,80,0,Bueno,25.89
C07,2022,5,26.63,28.15,4,80,0,Bueno,15.98
C07,2022,6,32.54,20.15,4,80,0,Bueno,19.52
C07,2022,7,29.12,27.2,4,80,0,Bueno,17.47
C07,2022,8,31.42,18.58,4,80,0,Bueno,18.85
C07,2022,9,31.16,19.97,4,80,0,Bueno,18.69
C07,2022,10,32.11,25.17,4,80,0,Bueno,19.27
C07,2022,11,40.43,5.08,4,80,0,Bueno,24.26
C07,2022,12,45.36,-0.44,4,80,0,Bueno,27.22
C07,2023,1,37.97,16.0,4,80,0,Bueno,22.78
C07,2023,2,41.61,4.9,4,80,0,Bueno,24.97
C07,2023,3,37.63,9.64,4,80,0,Bueno,22.58
C07,2023,4,41.69,0.11,4,80,0,Bueno,25.01
C07,2023,5,41.62,4.16,4,80,0,Bueno,24.97
C07,2023,6,28.84,26.76,4,80,0,Bueno,17.3
C07,2023,7,33.27,18.95,4,80,0,Bueno,19.96
C07,2023,8,43.12,-4.64,4,80,0,Bueno,25.87
C07,2023,9,41.0,6.31,4,80,0,Bueno,24.6
C07,2023,10,34.76,19.04,4,80,0,Bueno,20.86
C07,2023,11,34.52,19.8,4,80,0,Bueno,20.71
C07,2023,12,38.59,3.97,4,80,0,Bueno,23.15
C08,2014,1,20.73,27.59,3,47,0,Bueno,12.44
C08,2014,2,31.64,7.4,3,47,0,Bueno,18.98
C08,2014,3,27.27,18.48,3,47,0,Bueno,16.36
C08,2014,4,26.64,19.83,3,47,0,Bueno,15.99
C08,2014,5,37.13,-4.81,3,47,0,Bueno,22.28
C08,2014,6,33.4,8.33,3,47,0,Bueno,20.04
C08,2014,7,23.25,18.49,3,47,0,Bueno,13.95
C08,2014,8,18.83,26.23,3,47,0,Bueno,11.3
C08,2014,9,32.08,1.28,3,47,0,Bueno,19.25
C08,2014,10,27.61,12.25,3,47,0,Bueno,16.57
C08,2014,11,26.55,11.38,3,47,0,Bueno,15.93
C08,2014,12,24.37,19.86,3,47,0,Bueno,14.62
C08,2015,1,31.52,4.11,3,47,0,Bueno,18.91
C08,2015,2,20.07,29.25,3,47,0,Bueno,12.04
C08,2015,3,18.85,29.07,3,47,0,Bueno,11.31
C08,2015,4,30.47,7.62,3,47,0,Bueno,18.28
C08,2015,5,19.98,26.6,3,47,0,Bueno,11.99
C08,2015,6,25.24,24.04,3,47,0,Bueno,15.15
C08,2015,7,27.77,13.09,3,47,0,Bueno,16.66
C08,2015,8,35.73,0.77,3,47,0,Bueno,21.44
C08,2015,9,31.3,12.19,3,47,0,Bueno,18.78
C08,2015,10,30.01,14.45,3,47,0,Bueno,18.01
C08,2015,11,25.7,17.28,3,47,0,Bueno,15.42
C08,2015,12,31.22,1.61,3,47,0,Bueno,18.73
C08,2016,1,33.82,1.41,3,47,0,Bueno,20.29
C08,2016,2,34.14,0.72,3,47,0,Bueno,20.48
C08,2016,3,37.54,-0.94,3,47,0,Bueno,22.52
C08,2016,4,28.19,12.32,3,47,0,Bueno,16.91
C08,2016,5,20.26,29.61,3,47,0,Bueno,12.16
C08,2016,6,26.86,11.02,3,47,0,Bueno,16.12
C08,2016,7,22.49,20.19,3,47,0,Bueno,13.5
C08,2016,8,29.3,7.24,3,47,0,Bueno,17.58
C08,2016,9,34.24,4.94,3,47,0,Bueno,20.54
C08,2016,10,26.01,21.25,3,47,0,Bueno,15.61
C08,2016,11,28.32,14.71,3,47,0,Bueno,16.99
C08,2016,12,36.47,2.43,3,47,0,Bueno,21.88
C08,2017,1,38.73,-4.86,3,47,0,Bueno,23.24
C08,2017,2,36.56,1.32,3,47,0,Bueno,21.94
C08,2017,3,32.88,3.62,3,47,0,Bueno,19.73
C08,2017,4,34.52,-1.7,3,47,0,Bueno,20.71
C08,2017,5,35.11,4.95,3,47,0,Bueno,21.07
C08,2017,6,34.31,-0.73,3,47,0,Bueno,20.58
C08,2017,7,18.58,27.52,3,47,0,Bueno,11.15
C08,2017,8,28.71,6.32,3,47,0,Bueno,17.23
C08,2017,9,30.39,11.11,3,47,0,Bueno,18.24
C08,2017,10,29.57,11.79,3,47,0,Bueno,17.74
C08,2017,11,33.43,4.43,3,47,0,Bueno,20.06
C08,2017,12,28.7,6.53,3,47,0,Bueno,17.22
C08,2018,1,26.03,16.78,3,47,0,Bueno,15.62
C08,2018,2,23.62,28.16,3,47,0,Bueno,14.17
C08,2018,3,23.11,26.74,3,47,0,Bueno,13.87
C08,2018,4,37.12,-0.47,3,47,0,Bueno,22.27
C08,2018,5,21.87,23.05,3,47,0,Bueno,13.12
C08,2018,6,24.7,22.94,3,47,0,Bueno,14.82
C08,2018,7,28.24,14.15,3,47,0,Bueno,16.94
C08,2018,8,34.11,-1.76,3,47,0,Bueno,20.47
C08,2018,9,34.62,3.4,3,47,0,Bueno,20.77
C08,2018,10,27.34,8.96,3,47,0,Bueno,16.41
C08,2018,11,32.89,2.29,3,47,0,Bueno,19.73
C08,2018,12,31.04,9.08,3,47,0,Bueno,18.62
C08,2019,1,18.42,28.41,3,47,0,Bueno,11.05
C08,2019,2,33.78,5.45,3,47,0,Bueno,20.27
C08,2019,3,26.85,20.76,3,47,0,Bueno,16.11
C08,2019,4,22.01,26.63,3,47,0,Bueno,13.2
C08,2019,5,28.49,7.57,3,47,0,Bueno,17.1
C08,2019,6,28.97,7.86,3,47,0,Bueno,17.38
C08,2019,7,28.73,10.59,3,47,0,Bueno,17.24
C08,2019,8,33.1,4.4,3,47,0,Bueno,19.86
C08,2019,9,35.16,-1.84,3,47,0,Bueno,21.09
C08,2019,10,28.87,7.89,3,47,0,Bueno,17.32
C08,2019,11,23.72,17.07,3,47,0,Bueno,14.23
C08,2019,12,31.06,12.97,3,47,0,Bueno,18.63
C08,2020,1,26.25,18.68,3,47,0,Bueno,15.75
C08,2020,2,27.3,19.98,3,47,0,Bueno,16.38
C08,2020,3,28.86,13.45,3,47,0,Bueno,17.31
C08,2020,4,35.54,-2.06,3,47,0,Bueno,21.32
C08,2020,5,37.62,-2.23,3,47,0,Bueno,22.57
C08,2020,6,34.85,5.51,3,47,0,Bueno,20.91
C08,2020,7,24.03,18.95,3,47,0,Bueno,14.42
C08,2020,8,32.41,3.7,3,47,0,Bueno,19.45
C08,2020,9,27.56,14.9,3,47,0,Bueno,16.53
C08,2020,10,21.23,27.11,3,47,0,Bueno,12.74
C08,2020,11,27.74,12.87,3,47,0,Bueno,16.65
C08,2020,12,30.39,11.26,3,47,0,Bueno,18.23
C08,2021,1,22.11,23.45,3,47,0,Bueno,13.26
C08,2021,2,28.56,15.49,3,47,0,Bueno,17.14
C08,2021,3,38.36,-4.43,3,47,0,Bueno,23.02
C08,2021,4,30.82,11.2,3,47,0,Bueno,18.49
C08,2021,5,19.72,24.5,3,47,0,Bueno,11.83
C08,2021,6,31.14,9.57,3,47,0,Bueno,18.69
C08,2021,7,33.05,5.99,3,47,0,Bueno,19.83
C08,2021,8,23.65,21.51,3,47,0,Bueno,14.19
C08,2021,9,22.11,23.27,3,47,0,Bueno,13.27
C08,2021,10,22.99,27.13,3,47,0,Bueno,13.8
C08,2021,11,30.98,2.39,3,47,0,Bueno,18.59
C08,2021,12,18.57,29.38,3,47,0,Bueno,11.14
C08,2022,1,25.02,18.57,3,47,0,Bueno,15.01
C08,2022,2,36.26,-4.37,3,47,0,Bueno,21.75
C08,2022,3,37.9,-4.53,3,47,0,Bueno,22.74
C08,2022,4,28.58,11.11,3,47,0,Bueno,17.15
C08,2022,5,27.16,18.02,3,47,0,Bueno,16.29
C08,2022,6,23.31,20.41,3,47,0,Bueno,13.99
C08,2022,7,23.67,23.46,3,47,0,Bueno,14.2
